,AWND,AWND_ATTRIBUTES,DATE,ELEVATION,FMTM,FMTM_ATTRIBUTES,LATITUDE,LONGITUDE,NAME,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
71,,,1998-06-11,190.5, 1215,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1207,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,63,",,W",74,",,W",52,",,W",  274,",,W",  180,",,W",  203,",,W",19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,1998-06-12,190.5, 1219,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1219,",,W",0.07,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,59,",,W",65,",,W",53,",,W",   46,",,W",  150,",,W",  158,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,1998-06-13,190.5, 1138,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1200,",,W",6.07,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,63,",,W",65,",,W",60,",,W",    0,",,W",  150,",,W",  158,",,W",30.0,",,W",40.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,1998-06-14,190.5, 1236,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1244,",,W",0.96,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,65,",,W",69,",,W",60,",,W",   46,",,W",  150,",,W",  158,",,W",33.1,",,W",44.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,1998-06-15,190.5, 1600,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1558,",,W",1.09,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",77,",,W",60,",,W",  247,",,W",  150,",,W",  158,",,W",25.1,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,1998-06-16,190.5, 0902,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0850,",,W",0.03,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,64,",,W",69,",,W",59,",,W",   82,",,W",  180,",,W",  180,",,W",17.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,1998-06-17,190.5, 1533,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1533,",,W",0.58,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,66,",,W",74,",,W",57,",,W",  202,",,W",  360,",,W",    0,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,1998-06-18,190.5, 1539,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1532,",,W",3.36,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",79,",,W",59,",,W",  321,",,W",  270,",,W",  270,",,W",31.1,",,W",42.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,1998-06-19,190.5, 1456,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1456,",,W",0.04,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",76,",,W",62,",,W",  202,",,W",   90,",,W",    0,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,1998-06-20,190.5, 1926,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1930,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,70,",,W",76,",,W",63,",,W",  211,",,W",   90,",,W",    0,",,W",13.0,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,1998-06-21,190.5, 1428,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1427,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,65,",,W",73,",,W",56,",,W",  449,",,W",   60,",,W",   68,",,W",13.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,1998-06-22,190.5, 2305,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2214,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,64,",,W",73,",,W",55,",,W",  229,",,W",  180,",,W",  180,",,W",17.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,1998-06-23,190.5, 0130,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0013,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,65,",,W",71,",,W",58,",,W",    0,",,W",  210,",,W",  180,",,W",17.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,1998-06-24,190.5, 0056,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0035,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,74,",,W",82,",,W",65,",,W",  266,",,W",  230,",,W",  225,",,W",16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,1998-06-25,190.5, 2230,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2209,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",86,",,W",67,",,W",  413,",,W",  240,",,W",  225,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,1998-06-26,190.5, 0053,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0054,",,W",1.10,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",86,",,W",66,",,W",  146,",,W",  360,",,W",    0,",,W",33.1,",,W",48.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,1998-06-27,190.5, 1433,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1516,",,W",0.32,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,67,",,W",77,",,W",56,",,W",  293,",,W",   30,",,W",   23,",,W",28.0,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,1998-06-28,190.5, 2328,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2338,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,61,",,W",69,",,W",52,",,W",  714,",,W",  210,",,W",  203,",,W",17.9,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,1998-06-29,190.5, 1143,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1142,",,W",0.15,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,65,",,W",74,",,W",56,",,W",   82,",,W",  210,",,W",  225,",,W",28.0,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,1998-06-30,190.5, 1120,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1345,",,W",2.54,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,66,",,W",70,",,W",61,",,W",   82,",,W",  120,",,W",    0,",,W",23.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,1998-07-01,190.5, 1651,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1654,",,W",0.33,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,67,",,W",75,",,W",58,",,W",  375,",,W",  320,",,W",  315,",,W",29.1,",,W",34.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,1998-07-02,190.5, 0449,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0353,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,68,",,W",79,",,W",56,",,W",  896,",,W",  300,",,W",  293,",,W",13.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,1998-07-03,190.5, 1820,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1852,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,73,",,W",83,",,W",62,",,W",  775,",,W",  150,",,W",  158,",,W",17.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,1998-07-04,190.5, 1630,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1555,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,73,",,W",83,",,W",63,",,W",  501,",,W",  180,",,W",  180,",,W",17.9,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,1998-07-05,190.5, 2044,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1118,",,W",0.09,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,68,",,W",74,",,W",62,",,W",  392,",,W",   60,",,W",   45,",,W",13.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,1998-07-06,190.5, 2044,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1747,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,68,",,W",77,",,W",59,",,W",  719,",,W",  180,",,W",  135,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,1998-07-07,190.5, 0436,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0345,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",79,",,W",59,",,W",  291,",,W",  270,",,W",  270,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,1998-07-08,190.5, 2254,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1138,",,W",0.01,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,68,",,W",75,",,W",60,",,W",  309,",,W",  320,",,W",  135,",,W",10.1,",,W",15.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,1998-07-09,190.5, 0142,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1957,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,67,",,W",77,",,W",57,",,W",  662,",,W",  320,",,W",  180,",,W",12.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,1998-07-10,190.5, 1028,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1052,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,70,",,W",80,",,W",60,",,W",  615,",,W",  300,",,W",  293,",,W",23.0,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,1998-07-11,190.5, 1548,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1557,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,66,",,W",75,",,W",56,",,W",  733,",,W",  300,",,W",  315,",,W",25.1,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,1998-07-12,190.5, 1821,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1818,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,67,",,W",77,",,W",57,",,W",  614,",,W",  150,",,W",  158,",,W",13.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,1998-07-13,190.5, 2155,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2155,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,74,",,W",85,",,W",62,",,W",  830,",,W",  230,",,W",  225,",,W",17.0,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,1998-07-14,190.5, 1643,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1536,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",86,",,W",65,",,W",  792,",,W",  210,",,W",  203,",,W",23.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,1998-07-15,190.5, 1413,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1411,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,78,",,W",89,",,W",66,",,W",  710,",,W",  230,",,W",  203,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,1998-07-16,190.5, 1428,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1440,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,78,",,W",86,",,W",69,",,W",  260,",,W",  210,",,W",  180,",,W",21.0,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,1998-07-17,190.5, 1431,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1448,",,W",0.01,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",85,",,W",69,",,W",  179,",,W",  210,",,W",  180,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,1998-07-18,190.5, 0711,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0715,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",86,",,W",68,",,W",  778,",,W",  320,",,W",  293,",,W",16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,1998-07-19,190.5, 1730,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1720,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,74,",,W",84,",,W",63,",,W",  625,",,W",  180,",,W",  180,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,1998-07-20,190.5, 0836,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0635,",,W",0.12,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,74,",,W",80,",,W",67,",,W",  116,",,W",  210,",,W",  203,",,W",21.9,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,1998-07-21,190.5, 1535,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1530,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,78,",,W",88,",,W",67,",,W",  631,",,W",  240,",,W",  248,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,1998-07-22,190.5, 1415,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1410,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,80,",,W",89,",,W",70,",,W",  577,",,W",  270,",,W",  270,",,W",23.0,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,1998-07-23,190.5, 1345,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1343,",,W",0.73,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,79,",,W",90,",,W",68,",,W",  522,",,W",  270,",,W",  270,",,W",38.0,",,W",51.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,1998-07-24,190.5, 1606,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1605,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",80,",,W",62,",,W",  486,",,W",  300,",,W",  293,",,W",23.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,1998-07-25,190.5, 1335,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1520,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",79,",,W",58,",,W",  767,",,W",  240,",,W",  293,",,W",14.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,1998-07-26,190.5, 2328,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2328,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",78,",,W",63,",,W",  678,",,W",  230,",,W",  225,",,W",13.0,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,1998-07-27,190.5, 1651,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1552,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,72,",,W",83,",,W",61,",,W",  799,",,W",  210,",,W",  180,",,W",27.1,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,1998-07-28,190.5, 1620,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1720,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,74,",,W",82,",,W",66,",,W",  578,",,W",  210,",,W",  203,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,1998-07-29,190.5, 1455,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1456,",,W",0.34,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",85,",,W",67,",,W",  551,",,W",  300,",,W",  270,",,W",30.0,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,1998-07-30,190.5, 1452,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1317,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,72,",,W",81,",,W",63,",,W",  436,",,W",  240,",,W",  248,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,1998-07-31,190.5, 2228,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2228,",,W",0.43,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,66,",,W",71,",,W",60,",,W",  235,",,W",  330,",,W",  338,",,W",16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,1998-08-01,190.5, 2001,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2001,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,67,",,W",77,",,W",57,",,W",  859,",,W",  180,",,W",  180,",,W",16.1,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,1998-08-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2215,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",82,",,W",59,",,W",  823,",,W",  240,",,W",  225,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,1998-08-03,190.5, 0035,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0043,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,73,",,W",84,",,W",62,",,W",  726,",,W",  240,",,W",  248,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,1998-08-04,190.5, 0357,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0641,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",77,",,W",65,",,W",  646,",,W",  360,",,W",    0,",,W",13.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,1998-08-05,190.5, 0336,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1541,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,75,",,W",84,",,W",66,",,W",  461,",,W",  300,",,W",  203,",,W",11.0,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,1998-08-06,190.5, 1558,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1552,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",86,",,W",67,",,W",  488,",,W",  210,",,W",  180,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,1998-08-07,190.5, 2012,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1942,",,W",0.08,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,73,",,W",80,",,W",66,",,W",   17,",,W",  210,",,W",  203,",,W",12.1,",,W",15.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,1998-08-08,190.5, 1745,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1739,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",86,",,W",67,",,W",  783,",,W",  210,",,W",  203,",,W",17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,1998-08-09,190.5, 1645,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1514,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",86,",,W",65,",,W",  781,",,W",  210,",,W",  203,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,1998-08-10,190.5, 1743,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1447,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",86,",,W",66,",,W",  745,",,W",  210,",,W",  203,",,W",25.1,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,1998-08-11,190.5, 2050,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2050,",,W",0.75,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,73,",,W",82,",,W",64,",,W",  101,",,W",  320,",,W",  315,",,W",25.9,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,1998-08-12,190.5, 1511,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1230,",,W",0.21,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,63,",,W",68,",,W",58,",,W",    8,",,W",   50,",,W",   45,",,W",17.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,1998-08-13,190.5, 2243,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2008,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,65,",,W",74,",,W",55,",,W",  571,",,W",  210,",,W",  180,",,W",17.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,1998-08-14,190.5, 1554,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1603,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,70,",,W",80,",,W",60,",,W",  628,",,W",  210,",,W",  203,",,W",25.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,1998-08-15,190.5, 1742,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1747,",,W",0.55,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",80,",,W",62,",,W",  493,",,W",  180,",,W",  180,",,W",21.0,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,1998-08-16,190.5, 1657,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1652,",,W",0.00,"T,,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,76,",,W",86,",,W",66,",,W",  366,",,W",  180,",,W",  180,",,W",17.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,1998-08-17,190.5, 1348,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1357,",,W",2.17,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,69,",,W",70,",,W",67,",,W",    0,",,W",   60,",,W",    0,",,W",16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,1998-08-18,190.5, 1959,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2103,",,W",0.40,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,71,",,W",85,",,W",56,",,W",  389,",,W",  360,",,W",    0,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,1998-08-19,190.5, 0914,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0713,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,62,",,W",69,",,W",54,",,W",  792,",,W",  360,",,W",    0,",,W",17.0,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,1998-08-20,190.5, 2104,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2103,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,64,",,W",75,",,W",52,",,W",  756,",,W",  210,",,W",  225,",,W",15.0,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,1998-08-21,190.5, 0418,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0314,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,70,",,W",79,",,W",60,",,W",  410,",,W",  210,",,W",  248,",,W",14.1,",,W",17.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,1998-08-22,190.5, 2219,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 2218,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,70,",,W",82,",,W",58,",,W",  792,",,W",  180,",,W",  203,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,1998-08-23,190.5, 1556,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 1623,",,W",0.00,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,72,",,W",81,",,W",63,",,W",   24,",,W",  180,",,W",  180,",,W",23.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,1998-08-24,190.5, 1432,",,W",42.2123,-71.1137,"BLUE HILL LCD, MA US", 0221,",,W",0.47,",,W,",,,0.0,",,W,",0.0,",,W,",USW00014753,77,",,W",88,",,W",65,",,W",  470,",,W",  210,",,W",  270,",,W",30.0,",,W",40.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
